UserID,UserName,Age,Gender,Email,TotalCourses,TotalSpending,AvgCourseRating,AvgCoursePrice,PreferredCategory,PreferredLevel,Cluster,ClusterName
U00662,greggcarter,30,0,debra93@gmail.com,1,285.05,1.96,285.05,1,1,2,Premium Learners
U00663,brittneysanders,35,1,elowe@yahoo.com,1,285.05,1.96,285.05,1,1,2,Premium Learners
U00664,lopezashley,17,1,jeremy21@outlook.com,1,117.68,2.57,117.68,3,0,1,Professional Learners
U00665,laura09,35,1,millersonya@yahoo.com,1,37.89,1.3,37.89,11,0,1,Professional Learners
U00666,idavis,30,0,lucasderek@hotmail.com,12,969.72,2.910833333333333,80.81,10,0,3,Casual Learners
U00667,oconnorjennifer,18,0,emily56@gmail.com,2,212.39,3.065,106.195,5,0,0,Budget Learners
U00668,jeffreybishop,34,0,hernandezthomas@yahoo.com,2,0.0,4.32,0.0,8,0,0,Budget Learners
U00669,yvette06,20,0,joseph22@hotmail.com,1,248.1,1.2,248.1,0,1,2,Premium Learners
U00670,david51,17,1,nathan64@gmail.com,2,0.0,4.52,0.0,2,1,1,Professional Learners
U00671,brandonsteele,18,0,louis72@gmail.com,1,0.0,3.15,0.0,1,0,0,Budget Learners
U00672,andersonanita,15,1,derrick43@gmail.com,1,0.0,4.11,0.0,8,2,1,Professional Learners
U00673,michaeldavid,24,0,harveytaylor@gmail.com,2,380.5,3.07,190.25,10,0,0,Budget Learners
U00674,stephen71,21,1,zoliver@hotmail.com,1,0.0,2.0,0.0,1,0,1,Professional Learners
U00675,hollandashley,20,0,courtneybryant@yahoo.com,1,0.0,2.01,0.0,8,0,0,Budget Learners
U00676,qwilliams,32,1,scott24@yahoo.com,2,0.0,3.1550000000000002,0.0,4,0,1,Professional Learners
U00677,jodynolan,35,0,lhill@outlook.com,1,415.51,3.11,415.51,0,2,2,Premium Learners
U00678,brooksheather,33,0,danielmelendez@outlook.com,1,0.0,4.14,0.0,6,1,0,Budget Learners
U00679,morganscott,28,1,michellelang@yahoo.com,1,276.37,2.72,276.37,4,0,2,Premium Learners
U00680,patricia23,35,0,martinburch@yahoo.com,1,487.92,3.64,487.92,1,0,2,Premium Learners
U00681,mary67,32,1,henglish@gmail.com,2,0.0,3.3,0.0,1,0,1,Professional Learners
U00682,moneill,33,1,imiles@yahoo.com,1,0.0,4.44,0.0,5,1,1,Professional Learners
U00683,fernandeznathan,20,0,paulsanchez@yahoo.com,1,0.0,2.61,0.0,4,0,0,Budget Learners
U00684,kennethjohnston,28,0,bradfordwayne@gmail.com,3,0.0,3.0666666666666664,0.0,4,0,0,Budget Learners
U00685,nwashington,29,0,tracey29@gmail.com,1,487.92,3.64,487.92,1,0,2,Premium Learners
U00686,kjohnson,35,0,ojames@hotmail.com,1,0.0,2.2,0.0,11,1,0,Budget Learners
U00687,richard03,29,0,smithadam@yahoo.com,15,1775.49,2.806,118.366,11,1,3,Casual Learners
U00688,cassandra27,30,0,allen54@gmail.com,2,0.78,2.85,0.39,7,0,0,Budget Learners
U00689,mary45,19,0,jennifersmith@outlook.com,2,0.0,3.67,0.0,4,0,0,Budget Learners
U00690,chad34,29,0,laurie35@outlook.com,1,0.0,4.66,0.0,5,2,0,Budget Learners
U00691,bthompson,16,0,ehebert@outlook.com,1,0.0,2.61,0.0,4,0,0,Budget Learners
U00692,ramirezcarol,27,1,turnerkathleen@hotmail.com,1,0.0,3.45,0.0,10,2,1,Professional Learners
U00693,sawyerjustin,35,0,tracyhernandez@hotmail.com,1,57.32,4.74,57.32,11,0,0,Budget Learners
U00694,gthompson,33,0,brownrachel@gmail.com,1,0.0,3.6,0.0,3,2,0,Budget Learners
U00695,escobardaniel,31,0,michaelwilliams@yahoo.com,1,0.0,4.45,0.0,4,0,0,Budget Learners
U00696,edwardbryant,25,1,rpratt@outlook.com,1,0.0,3.45,0.0,10,2,1,Professional Learners
U00697,rebekah50,32,0,sean35@hotmail.com,1,0.0,3.85,0.0,9,1,0,Budget Learners
U00698,petersonkaren,32,0,sanchezlawrence@outlook.com,2,37.89,3.045,18.945,8,0,0,Budget Learners
U00699,noah18,20,1,armstrongdanielle@yahoo.com,2,0.0,3.2649999999999997,0.0,7,0,1,Professional Learners
U00700,amyarnold,25,1,rkelly@yahoo.com,1,117.68,2.57,117.68,3,0,1,Professional Learners
U00701,alexis83,32,1,wcowan@yahoo.com,14,1435.67,3.005,102.54785714285715,1,0,3,Casual Learners
U00702,robertwashington,22,0,jason32@outlook.com,3,0.0,2.5066666666666664,0.0,4,0,0,Budget Learners
U00703,traviswilson,32,0,holmesjustin@yahoo.com,3,469.37,2.6533333333333333,156.45666666666668,0,0,0,Budget Learners
U00704,veronica98,30,1,john82@outlook.com,13,1528.24,3.506153846153846,117.55692307692308,10,1,3,Casual Learners
U00705,lynnburke,15,1,navarrosteven@gmail.com,1,0.0,4.79,0.0,8,0,1,Professional Learners
U00706,jonesmary,21,1,jonespatricia@outlook.com,2,787.49,3.6900000000000004,393.745,1,0,2,Premium Learners
U00707,eric25,29,1,nathanthomas@hotmail.com,1,0.0,4.51,0.0,4,1,1,Professional Learners
U00708,rodney07,29,0,stephaniedavis@outlook.com,1,0.0,4.72,0.0,8,2,0,Budget Learners
U00709,ygregory,23,0,nsmith@yahoo.com,14,1042.92,3.5092857142857143,74.49428571428572,5,0,3,Casual Learners
U00710,virginia47,19,1,mullinsdavid@outlook.com,1,248.1,1.2,248.1,0,1,2,Premium Learners
U00711,ataylor,27,1,allenerica@outlook.com,2,327.99,2.415,163.995,10,1,1,Professional Learners
U00712,wendybrown,27,0,jarvischelsea@outlook.com,2,0.0,3.05,0.0,1,0,0,Budget Learners
U00713,joseph60,17,0,nancy15@outlook.com,1,472.28,4.74,472.28,9,1,2,Premium Learners
U00714,curtissmith,25,1,rgreene@gmail.com,3,0.0,4.273333333333333,0.0,3,1,1,Professional Learners
U00715,teresalynn,25,0,christopher01@gmail.com,1,0.0,3.15,0.0,1,0,0,Budget Learners
U00716,victoriawalter,29,1,cjones@gmail.com,4,295.02,3.005,73.755,3,0,1,Professional Learners
U00717,michaeljohnson,34,0,webernicholas@yahoo.com,1,0.0,1.91,0.0,2,2,0,Budget Learners
U00718,christopher99,27,0,mia13@yahoo.com,2,285.05,2.42,142.525,1,1,0,Budget Learners
U00719,diazlinda,25,0,nmiller@yahoo.com,1,117.68,2.57,117.68,3,0,0,Budget Learners
U00720,coleashley,17,0,briggsgrant@hotmail.com,1,415.51,3.11,415.51,0,2,2,Premium Learners
U00721,adavenport,20,0,cgriffin@outlook.com,1,0.0,2.61,0.0,4,0,0,Budget Learners
U00722,smontgomery,16,0,michaelhunter@gmail.com,3,276.37,1.95,92.12333333333333,1,0,0,Budget Learners
U00723,tcolon,35,1,benjamin17@hotmail.com,14,1213.66,3.0942857142857143,86.69000000000001,10,0,3,Casual Learners
U00724,elizabeth68,16,0,patrick77@hotmail.com,15,1375.81,3.530666666666667,91.72066666666666,1,2,3,Casual Learners
U00725,martinbarbara,28,0,christine02@gmail.com,1,0.0,3.32,0.0,11,1,0,Budget Learners
U00726,ssanchez,26,0,erikamccann@outlook.com,1,472.28,4.74,472.28,9,1,2,Premium Learners
U00727,jeffreystewart,33,0,tsexton@gmail.com,4,389.73,3.0225,97.4325,5,0,0,Budget Learners
U00728,teresa67,17,1,christopher71@hotmail.com,1,0.0,4.11,0.0,8,2,1,Professional Learners
U00729,vsmith,30,1,william39@yahoo.com,2,0.0,3.835,0.0,8,0,1,Professional Learners
U00730,nbuckley,30,1,ianderson@hotmail.com,2,487.92,3.31,243.96,1,0,2,Premium Learners
U00731,duane21,16,1,spearsmitchell@outlook.com,2,285.05,2.6399999999999997,142.525,1,1,1,Professional Learners
U00732,andrew96,22,1,darryllucas@hotmail.com,1,394.26,1.35,394.26,2,2,2,Premium Learners
U00733,evansjill,28,0,randyberry@yahoo.com,1,0.0,2.61,0.0,4,0,0,Budget Learners
U00734,georgemartin,20,1,christophercox@outlook.com,4,299.57,2.7875,74.8925,3,0,1,Professional Learners
U00735,brian79,17,1,mejiaveronica@gmail.com,2,212.39,2.575,106.195,1,0,1,Professional Learners
U00736,yarmstrong,19,0,miranda26@yahoo.com,1,0.0,4.73,0.0,7,2,0,Budget Learners
U00737,david99,18,1,ddaniel@outlook.com,2,207.27,2.625,103.635,0,0,1,Professional Learners
U00738,kevin65,29,0,christopherharris@gmail.com,3,250.27999999999997,3.1300000000000003,83.42666666666666,2,0,0,Budget Learners
U00739,robinsonaaron,25,0,katie36@gmail.com,1,0.0,4.1,0.0,6,2,0,Budget Learners
U00740,lrodgers,34,0,pamerickson@hotmail.com,1,327.99,1.51,327.99,10,1,2,Premium Learners
U00741,joseph57,33,0,robertbennett@hotmail.com,4,461.65000000000003,4.1125,115.41250000000001,6,2,0,Budget Learners
U00742,sthomas,29,1,christina80@gmail.com,1,327.99,1.51,327.99,10,1,2,Premium Learners
U00743,kchandler,19,1,moralesmicheal@gmail.com,4,37.89,1.96,9.4725,9,0,1,Professional Learners
U00744,susan70,15,1,shannonbell@yahoo.com,1,0.0,2.98,0.0,8,0,1,Professional Learners
U00745,colemanshannon,29,0,laura10@hotmail.com,2,0.0,2.335,0.0,1,0,0,Budget Learners
U00746,brianwright,28,1,middletonmiranda@gmail.com,2,276.37,2.3600000000000003,138.185,1,0,1,Professional Learners
U00747,scruz,28,0,fmiller@gmail.com,1,0.0,2.2,0.0,11,1,0,Budget Learners
U00748,gyang,30,0,pwhite@gmail.com,2,0.0,2.335,0.0,1,0,0,Budget Learners
U00749,suarezjason,18,1,shelly11@outlook.com,1,0.0,4.72,0.0,8,2,1,Professional Learners
U00750,brittany20,23,0,brittany01@outlook.com,1,487.92,3.64,487.92,1,0,2,Premium Learners
U00751,alex00,19,1,tkane@hotmail.com,1,0.0,1.28,0.0,9,1,1,Professional Learners
U00752,gregoryramirez,30,1,johnnyhenderson@outlook.com,13,1666.6499999999999,2.8469230769230767,128.20384615384614,4,0,3,Casual Learners
U00753,fallen,28,1,piercejustin@hotmail.com,2,0.0,3.495,0.0,8,1,1,Professional Learners
U00754,wchapman,33,1,daniel53@hotmail.com,1,490.9,4.55,490.9,0,1,2,Premium Learners
U00755,fnelson,31,1,schmidtrussell@outlook.com,1,0.0,1.91,0.0,2,2,1,Professional Learners
U00756,gloverronald,33,0,tara80@hotmail.com,1,0.0,4.1,0.0,6,2,0,Budget Learners
U00757,greghiggins,22,0,chris37@yahoo.com,1,53.86,2.47,53.86,6,1,0,Budget Learners
U00758,jacobcherry,16,1,wongana@yahoo.com,1,0.0,2.0,0.0,1,0,1,Professional Learners
U00759,jerryfuentes,22,1,alec74@hotmail.com,1,0.78,3.89,0.78,7,0,1,Professional Learners
U00760,donnahudson,21,0,steven45@gmail.com,13,1583.69,3.2353846153846155,121.8223076923077,9,1,3,Casual Learners
U00761,vthomas,31,1,bellbrian@gmail.com,1,0.0,4.44,0.0,5,1,1,Professional Learners
U00762,marieboyd,22,0,lbryant@gmail.com,1,346.71,1.23,346.71,10,0,2,Premium Learners
U00763,ccook,16,1,nenglish@hotmail.com,1,0.0,3.02,0.0,3,2,1,Professional Learners
U00764,millerjay,18,1,smithvictoria@yahoo.com,2,0.0,2.495,0.0,8,0,1,Professional Learners
U00765,carrillonathaniel,31,0,brittany31@yahoo.com,11,1188.0,2.641818181818182,108.0,3,2,3,Casual Learners
U00766,rebecca41,31,0,brockvirginia@outlook.com,3,0.0,4.333333333333333,0.0,8,2,0,Budget Learners
U00767,iestes,16,0,idavis@yahoo.com,14,1529.52,3.0335714285714284,109.25142857142858,9,0,3,Casual Learners
U00768,castilloallen,19,1,devon29@yahoo.com,2,0.0,3.59,0.0,4,0,1,Professional Learners
U00769,nicholaswatkins,16,0,campbellsharon@gmail.com,1,0.0,4.45,0.0,4,0,0,Budget Learners
U00770,pnorris,29,1,laurennavarro@gmail.com,1,0.0,4.73,0.0,7,2,1,Professional Learners
U00771,ashley15,18,1,lewisjamie@outlook.com,1,285.05,1.96,285.05,1,1,2,Premium Learners
U00772,lindseylawson,24,0,brandon45@yahoo.com,13,342.61,3.547692307692308,26.354615384615386,2,2,3,Casual Learners
U00773,tlewis,25,0,jonesrachel@gmail.com,1,119.04,2.75,119.04,6,2,0,Budget Learners
U00774,qarmstrong,27,1,jodyolson@outlook.com,1,0.0,2.38,0.0,2,0,1,Professional Learners
U00775,timothy66,29,0,gregoryalison@hotmail.com,14,1391.4,3.281428571428571,99.38571428571429,9,1,3,Casual Learners
U00776,smithgloria,26,0,rbrown@yahoo.com,1,490.9,4.55,490.9,0,1,2,Premium Learners
U00777,donaldcastillo,29,1,lewisrachael@outlook.com,4,999.88,3.6675,249.97,1,0,2,Premium Learners
U00778,darrencarey,33,1,kristina95@gmail.com,2,0.0,2.355,0.0,7,0,1,Professional Learners
U00779,vargasemily,24,0,westvictor@gmail.com,1,0.0,2.38,0.0,2,0,0,Budget Learners
U00780,christopherduran,32,0,haleygould@yahoo.com,1,0.0,2.43,0.0,9,2,0,Budget Learners
U00781,lucasnorman,18,0,martindeborah@gmail.com,1,0.0,3.6,0.0,3,2,0,Budget Learners
U00782,hholt,25,1,grodgers@hotmail.com,1,0.0,2.61,0.0,4,0,1,Professional Learners
U00783,joliver,35,0,courtneyanthony@gmail.com,2,57.32,3.88,28.66,3,0,0,Budget Learners
U00784,obrienjessica,22,0,stephaniereed@yahoo.com,2,299.57,4.21,149.785,3,1,0,Budget Learners
U00785,fisherkathryn,17,0,menglish@yahoo.com,1,0.0,4.66,0.0,5,2,0,Budget Learners
U00786,johnobrien,32,0,tduncan@gmail.com,13,1193.7,3.2807692307692307,91.82307692307693,6,0,3,Casual Learners
U00787,alexisjones,29,0,nwatts@outlook.com,9,510.16999999999996,3.12,56.68555555555555,9,1,0,Budget Learners
U00788,dalton45,24,1,jessica89@yahoo.com,2,0.0,1.935,0.0,5,1,1,Professional Learners
U00789,edwardbishop,17,0,hgeorge@gmail.com,2,37.89,2.475,18.945,3,0,0,Budget Learners
U00790,weekssamuel,16,0,hensonkevin@yahoo.com,2,347.48999999999995,2.56,173.74499999999998,7,0,0,Budget Learners
U00791,ggibbs,34,0,megan67@yahoo.com,2,89.59,3.305,44.795,0,2,0,Budget Learners
U00792,ralphrobertson,20,1,piercestacy@hotmail.com,1,346.71,1.23,346.71,10,0,2,Premium Learners
U00793,jasonchapman,19,1,amberrice@gmail.com,4,212.39,3.45,53.0975,5,0,1,Professional Learners
U00794,zperkins,23,0,deanna03@yahoo.com,2,0.0,2.58,0.0,0,0,0,Budget Learners
U00795,pkent,34,0,kellymoore@gmail.com,3,285.05,2.9466666666666668,95.01666666666667,1,1,0,Budget Learners
U00796,belljacob,22,0,rachellewis@outlook.com,2,212.39,2.215,106.195,5,0,0,Budget Learners
U00797,djohnson,20,1,brenda73@outlook.com,3,0.0,3.4499999999999997,0.0,4,2,1,Professional Learners
U00798,phillipgarza,19,0,ashleyjohnson@outlook.com,1,0.0,1.52,0.0,4,0,0,Budget Learners
U00799,danielle30,26,0,april48@outlook.com,2,0.0,2.925,0.0,3,1,0,Budget Learners
U00800,denniskara,29,0,petersonamber@yahoo.com,2,415.51,3.92,207.755,0,2,2,Premium Learners
U00801,pmorse,32,0,kellieandrade@hotmail.com,2,415.51,3.92,207.755,0,2,2,Premium Learners
U00802,garciabradley,31,1,susan84@outlook.com,2,119.04,2.95,59.52,1,0,1,Professional Learners
U00803,vyoung,26,1,murphyelijah@hotmail.com,3,276.37,2.9633333333333334,92.12333333333333,1,0,1,Professional Learners
U00804,alexander76,24,0,volson@hotmail.com,2,89.59,1.98,44.795,0,1,0,Budget Learners
U00805,shelly99,18,0,fosterabigail@gmail.com,1,0.0,4.11,0.0,8,2,0,Budget Learners
U00806,hollowaybrian,27,1,hardyann@hotmail.com,1,0.0,3.65,0.0,3,1,1,Professional Learners
U00807,mark87,35,0,theresa07@outlook.com,1,342.61,4.84,342.61,10,2,2,Premium Learners
U00808,randalljensen,27,0,sandrashaw@outlook.com,1,0.0,3.64,0.0,0,1,0,Budget Learners
U00809,terrismith,24,1,phansen@gmail.com,1,490.9,4.55,490.9,0,1,2,Premium Learners
U00810,nshort,28,1,kelsey23@hotmail.com,1,276.37,2.72,276.37,4,0,2,Premium Learners
U00811,rachel13,25,0,kimberly43@gmail.com,3,487.92,3.0533333333333332,162.64000000000001,11,1,0,Budget Learners
U00812,greenbradley,24,0,jenniferpalmer@yahoo.com,3,285.05,3.64,95.01666666666667,4,1,0,Budget Learners
U00813,oberg,33,1,andersonanthony@hotmail.com,4,0.0,3.815,0.0,1,2,1,Professional Learners
U00814,dana01,21,0,hhoover@yahoo.com,1,0.0,2.01,0.0,8,0,0,Budget Learners
U00815,blevinskenneth,17,1,pcardenas@outlook.com,2,415.51,3.92,207.755,0,2,2,Premium Learners
U00816,nortonjennifer,34,1,christopher24@hotmail.com,3,89.59,2.106666666666667,29.863333333333333,0,2,1,Professional Learners
U00817,xwilkins,35,0,adaugherty@gmail.com,1,0.0,3.32,0.0,11,1,0,Budget Learners
U00818,josephthornton,20,0,cynthia81@gmail.com,1,0.0,4.79,0.0,8,0,0,Budget Learners
U00819,macdonaldbarry,28,0,greenangela@yahoo.com,14,1143.41,3.027857142857143,81.67214285714286,2,0,3,Casual Learners
U00820,rhunt,31,0,georgeamanda@hotmail.com,3,487.92,3.126666666666667,162.64000000000001,1,0,0,Budget Learners
U00821,sarawashington,23,1,ashley12@yahoo.com,13,1597.3,2.9061538461538463,122.86923076923077,0,1,3,Casual Learners
U00822,iweber,35,0,allenjason@gmail.com,1,0.0,2.43,0.0,9,2,0,Budget Learners
U00823,burgessashley,22,1,jsalinas@outlook.com,1,212.39,3.15,212.39,5,0,1,Professional Learners
U00824,mary48,27,1,josesmith@yahoo.com,1,0.0,4.1,0.0,6,2,1,Professional Learners
U00825,odavis,26,1,richard58@gmail.com,3,487.92,3.703333333333333,162.64000000000001,1,0,1,Professional Learners
U00826,jamespatel,16,1,maddoxashley@outlook.com,1,53.86,2.47,53.86,6,1,1,Professional Learners
U00827,joshua59,26,0,morrisonbrian@yahoo.com,2,0.0,4.41,0.0,6,2,0,Budget Learners
U00828,tanya22,25,1,brian39@hotmail.com,3,592.85,3.9066666666666663,197.61666666666667,0,2,2,Premium Learners
U00829,hthomas,22,1,householly@hotmail.com,16,1338.31,3.054375,83.644375,2,1,3,Casual Learners
U00830,cookreginald,26,0,qhiggins@outlook.com,1,326.02,2.69,326.02,1,2,2,Premium Learners
U00831,stephanie39,18,1,henryanderson@yahoo.com,2,0.0,3.16,0.0,4,0,1,Professional Learners
U00832,chumphrey,20,0,fingram@yahoo.com,1,0.0,3.85,0.0,9,1,0,Budget Learners
U00833,anna24,32,0,yangryan@hotmail.com,3,0.0,2.0066666666666664,0.0,7,0,0,Budget Learners
U00834,connor47,30,1,foxrachel@gmail.com,1,0.0,2.2,0.0,11,1,1,Professional Learners
U00835,jonesnatalie,33,0,johnstonheather@hotmail.com,1,0.0,3.02,0.0,3,2,0,Budget Learners
U00836,vlee,29,0,mgonzalez@gmail.com,15,931.7,2.886,62.11333333333334,5,1,3,Casual Learners
U00837,summersbenjamin,28,1,tina58@outlook.com,4,285.05,2.5175,71.2625,9,1,1,Professional Learners
U00838,johnmclean,25,0,ibailey@hotmail.com,12,1027.19,2.8408333333333338,85.59916666666668,3,0,3,Casual Learners
U00839,richardgonzales,33,1,anne86@outlook.com,1,0.0,4.94,0.0,2,1,1,Professional Learners
U00840,kristen96,18,1,evanschad@gmail.com,3,394.26,2.4533333333333336,131.42,2,2,1,Professional Learners
U00841,potterchristine,29,0,zjones@hotmail.com,1,0.0,1.91,0.0,2,2,0,Budget Learners
U00842,johnsonmichael,21,0,slucas@hotmail.com,2,89.59,2.7800000000000002,44.795,0,1,0,Budget Learners
U00843,danielrivera,21,1,shieldsjustin@outlook.com,1,276.37,2.72,276.37,4,0,2,Premium Learners
U00844,bellnicholas,26,1,rachelharris@gmail.com,1,0.0,4.72,0.0,8,2,1,Professional Learners
U00845,larry84,25,0,selena53@hotmail.com,1,53.86,2.47,53.86,6,1,0,Budget Learners
U00846,geraldbrown,16,1,amanda42@hotmail.com,1,57.32,4.74,57.32,11,0,1,Professional Learners
U00847,cscott,23,1,adamsjessica@gmail.com,1,0.0,4.66,0.0,5,2,1,Professional Learners
U00848,wlindsey,28,1,alan56@hotmail.com,4,415.51,3.7825,103.8775,0,2,1,Professional Learners
U00849,patrick51,20,1,thompsonjack@gmail.com,2,248.1,2.42,124.05,0,1,1,Professional Learners
U00850,christopheradams,26,1,brandon52@hotmail.com,15,897.95,3.0846666666666662,59.86333333333334,10,0,3,Casual Learners
U00851,jamesandersen,21,1,gregorycastillo@outlook.com,1,0.0,4.73,0.0,7,2,1,Professional Learners
U00852,scottgoodman,23,1,mthomas@gmail.com,13,1579.1399999999999,3.4723076923076923,121.47230769230768,0,2,3,Casual Learners
U00853,qhancock,24,1,jessicatate@yahoo.com,2,0.0,2.92,0.0,7,2,1,Professional Learners
U00854,jeffery46,28,1,jenniferking@gmail.com,2,299.57,3.3600000000000003,149.785,3,0,1,Professional Learners
U00855,cmoody,15,0,jonathan95@yahoo.com,1,0.0,1.28,0.0,9,1,0,Budget Learners
U00856,jeffreyosborne,21,0,abrown@yahoo.com,1,0.0,2.14,0.0,5,1,0,Budget Learners
U00857,rjohnson,15,1,fshaw@outlook.com,1,0.0,3.32,0.0,11,1,1,Professional Learners
U00858,hperez,20,1,josephramirez@gmail.com,15,396.47,3.258666666666667,26.431333333333335,7,1,3,Casual Learners
U00859,connie76,22,1,fjones@outlook.com,1,0.0,3.02,0.0,3,2,1,Professional Learners
U00860,charlesromero,23,0,sabrinagarcia@yahoo.com,1,490.9,4.55,490.9,0,1,2,Premium Learners
U00861,cjones,22,0,williamporter@hotmail.com,1,0.0,1.73,0.0,7,2,0,Budget Learners
U00862,ucampbell,18,0,ycruz@outlook.com,1,487.92,3.64,487.92,1,0,2,Premium Learners
U00863,carlachambers,23,0,catherine34@gmail.com,1,0.0,2.88,0.0,9,1,0,Budget Learners
U00864,taralucas,22,0,wesleygomez@hotmail.com,1,0.0,2.0,0.0,1,0,0,Budget Learners
U00865,ynguyen,27,1,katievasquez@hotmail.com,1,285.05,1.96,285.05,1,1,2,Premium Learners
U00866,kevinbryant,30,1,kaneamber@yahoo.com,1,0.0,4.73,0.0,7,2,1,Professional Learners
U00867,kadams,30,1,smiththomas@yahoo.com,1,0.0,2.61,0.0,4,0,1,Professional Learners
U00868,brookelester,16,0,jeannejones@yahoo.com,1,0.0,2.14,0.0,5,1,0,Budget Learners
U00869,kathy66,19,1,hernandezcrystal@gmail.com,1,0.0,2.01,0.0,8,0,1,Professional Learners
U00870,sarah55,22,1,kennethbrown@outlook.com,15,966.14,3.4386666666666668,64.40933333333334,8,0,3,Casual Learners
U00871,harrisangel,26,1,rebecca41@gmail.com,2,0.0,2.0549999999999997,0.0,2,0,1,Professional Learners
U00872,leonard49,27,1,uwhite@outlook.com,1,0.0,3.32,0.0,11,1,1,Professional Learners
U00873,nicholas43,28,1,deanbrandon@hotmail.com,1,0.0,4.45,0.0,4,0,1,Professional Learners
U00874,daniel14,25,1,webbalexander@yahoo.com,12,2175.74,3.276666666666667,181.31166666666664,1,0,3,Casual Learners
U00875,lauren47,23,1,cnorman@hotmail.com,1,57.32,4.74,57.32,11,0,1,Professional Learners
U00876,steven86,27,1,ghart@outlook.com,14,2352.5,3.662857142857143,168.03571428571428,0,2,3,Casual Learners
U00877,brian68,35,1,albert18@yahoo.com,1,490.9,4.55,490.9,0,1,2,Premium Learners
U00878,gregory34,31,1,christian06@hotmail.com,1,177.34,3.89,177.34,5,0,1,Professional Learners
U00879,andrea15,18,0,ygarcia@gmail.com,3,389.15999999999997,3.5100000000000002,129.72,0,2,0,Budget Learners
U00880,burnettjennifer,15,1,jodi61@outlook.com,1,177.34,3.89,177.34,5,0,1,Professional Learners
U00881,jayala,34,0,austinamy@outlook.com,16,2703.36,3.0825,168.96,0,2,3,Casual Learners
U00882,tyrone43,34,0,adamjensen@gmail.com,1,0.0,2.14,0.0,5,1,0,Budget Learners
U00883,brittany87,27,0,anthony51@hotmail.com,3,472.28,3.83,157.42666666666665,4,1,0,Budget Learners
U00884,davenportjerome,19,1,fosteredward@hotmail.com,1,487.92,3.64,487.92,1,0,2,Premium Learners
U00885,moralessherri,28,0,robinsonmichelle@gmail.com,1,117.68,2.57,117.68,3,0,0,Budget Learners
U00886,brenda56,22,0,joshuacarrillo@hotmail.com,2,0.0,1.505,0.0,7,1,0,Budget Learners
U00887,joseph48,17,1,fordmichelle@hotmail.com,1,0.0,2.14,0.0,5,1,1,Professional Learners
U00888,ywright,15,1,rubenvargas@outlook.com,4,491.67999999999995,3.525,122.91999999999999,7,0,1,Professional Learners
U00889,robbinscatherine,31,0,glopez@gmail.com,1,0.0,3.02,0.0,3,2,0,Budget Learners
U00890,jacobscharles,31,0,jonesbrian@hotmail.com,2,299.57,2.5100000000000002,149.785,3,1,0,Budget Learners
U00891,christopher59,28,0,andrew63@gmail.com,2,0.0,4.195,0.0,3,0,0,Budget Learners
U00892,joneskayla,35,1,jmack@hotmail.com,4,0.0,4.0375,0.0,2,2,1,Professional Learners
U00893,dwillis,15,1,johnjensen@gmail.com,12,1271.25,2.859166666666667,105.9375,1,0,3,Casual Learners
U00894,edwardsjared,28,0,donna27@gmail.com,3,511.94,2.86,170.64666666666668,2,2,2,Premium Learners
U00895,seanlambert,15,1,garnerjohn@hotmail.com,4,548.22,4.0225,137.055,8,0,1,Professional Learners
U00896,calvindavis,29,0,matanancy@hotmail.com,4,118.46000000000001,3.3525,29.615000000000002,2,0,0,Budget Learners
U00897,zmarshall,20,1,rjohnson@outlook.com,1,177.34,3.89,177.34,5,0,1,Professional Learners
U00898,michelleramos,24,0,fschwartz@gmail.com,12,663.22,2.9808333333333334,55.26833333333334,7,1,3,Casual Learners
U00899,hallbrian,19,1,ydavis@hotmail.com,1,0.0,2.01,0.0,8,0,1,Professional Learners
U00900,kochshannon,26,0,yclark@gmail.com,2,119.04,3.34,59.52,2,2,0,Budget Learners
U00901,adam68,23,0,john91@outlook.com,1,0.0,3.93,0.0,2,2,0,Budget Learners
U00902,jacobscameron,29,1,christinapeterson@yahoo.com,2,248.1,1.7000000000000002,124.05,0,1,1,Professional Learners
U00903,rojasjames,29,0,omoon@gmail.com,13,1238.72,2.9415384615384617,95.28615384615385,1,0,3,Casual Learners
U00904,kristen47,16,0,vmclean@yahoo.com,1,0.0,2.14,0.0,5,1,0,Budget Learners
U00905,llawrence,15,1,daniel77@outlook.com,1,0.0,4.45,0.0,4,0,1,Professional Learners
U00906,nicholsonkaren,34,0,michaelsmith@outlook.com,1,299.57,3.74,299.57,3,1,2,Premium Learners
U00907,pachecomary,23,0,adam92@outlook.com,12,2048.18,3.2266666666666666,170.68166666666664,1,1,3,Casual Learners
U00908,tommywilkinson,16,0,sarah20@gmail.com,1,0.0,3.93,0.0,2,2,0,Budget Learners
U00909,kristinevance,35,0,whiteeric@hotmail.com,1,0.0,2.88,0.0,9,1,0,Budget Learners
U00910,ramirezaaron,20,0,costatraci@hotmail.com,3,367.14,2.0500000000000003,122.38,0,1,0,Budget Learners
U00911,qallen,15,0,jennifercollins@yahoo.com,10,996.65,3.318,99.66499999999999,1,1,3,Casual Learners
U00912,anthony80,28,1,stephaniezimmerman@yahoo.com,1,0.0,1.91,0.0,2,2,1,Professional Learners
U00913,boyerjoseph,35,0,michaeladams@hotmail.com,1,57.32,4.74,57.32,11,0,0,Budget Learners
U00914,goodwinmichelle,22,1,danielmcclure@hotmail.com,1,0.0,4.11,0.0,8,2,1,Professional Learners
